idx,im_loc,mos
4713,(485)/(485)_0.5.png,0.5
4714,(485)/(485)_0.6.png,0.6
4715,(485)/(485)_0.7.png,0.7
4716,(485)/(485)_0.8.png,0.8
4717,(485)/(485)_0.9.png,0.9
4718,(485)/(485)_1.0.png,1.0
4719,(486)/(486)_0.0.png,0.0
4720,(486)/(486)_0.1.png,0.1
4721,(486)/(486)_0.2.png,0.2
4722,(486)/(486)_0.3.png,0.3
4723,(486)/(486)_0.4.png,0.4
4724,(486)/(486)_0.5.png,0.5
4725,(486)/(486)_0.6.png,0.6
4726,(486)/(486)_0.7.png,0.7
4727,(486)/(486)_0.8.png,0.8
4728,(486)/(486)_0.9.png,0.9
4729,(486)/(486)_1.0.png,1.0
4730,(487)/(487)_0.0.png,0.0
4731,(487)/(487)_0.1.png,0.1
4732,(487)/(487)_0.2.png,0.2
4733,(487)/(487)_0.3.png,0.3
4734,(487)/(487)_0.4.png,0.4
4735,(487)/(487)_0.5.png,0.5
4736,(487)/(487)_0.6.png,0.6
4737,(487)/(487)_0.7.png,0.7
4738,(487)/(487)_0.8.png,0.8
4739,(487)/(487)_0.9.png,0.9
4740,(487)/(487)_1.0.png,1.0
4741,(488)/(488)_0.0.png,0.0
4742,(488)/(488)_0.1.png,0.1
4743,(488)/(488)_0.2.png,0.2
4744,(488)/(488)_0.3.png,0.3
4745,(488)/(488)_0.4.png,0.4
4746,(488)/(488)_0.5.png,0.5
4747,(488)/(488)_0.6.png,0.6
4748,(488)/(488)_0.7.png,0.7
4749,(488)/(488)_0.8.png,0.8
4750,(488)/(488)_0.9.png,0.9
4751,(488)/(488)_1.0.png,1.0
4752,(489)/(489)_0.0.png,0.0
4753,(489)/(489)_0.1.png,0.1
4754,(489)/(489)_0.2.png,0.2
4755,(489)/(489)_0.3.png,0.3
4756,(489)/(489)_0.4.png,0.4
4757,(489)/(489)_0.5.png,0.5
4758,(489)/(489)_0.6.png,0.6
4759,(489)/(489)_0.7.png,0.7
4760,(489)/(489)_0.8.png,0.8
4761,(489)/(489)_0.9.png,0.9
4762,(489)/(489)_1.0.png,1.0
4763,(49)/(49)_0.0.png,0.0
4764,(49)/(49)_0.1.png,0.1
4765,(49)/(49)_0.2.png,0.2
4766,(49)/(49)_0.3.png,0.3
4767,(49)/(49)_0.4.png,0.4
4768,(49)/(49)_0.5.png,0.5
4769,(49)/(49)_0.6.png,0.6
4770,(49)/(49)_0.7.png,0.7
4771,(49)/(49)_0.8.png,0.8
4772,(49)/(49)_0.9.png,0.9
4773,(49)/(49)_1.0.png,1.0
4774,(490)/(490)_0.0.png,0.0
4775,(490)/(490)_0.1.png,0.1
4776,(490)/(490)_0.2.png,0.2
4777,(490)/(490)_0.3.png,0.3
4778,(490)/(490)_0.4.png,0.4
4779,(490)/(490)_0.5.png,0.5
4780,(490)/(490)_0.6.png,0.6
4781,(490)/(490)_0.7.png,0.7
4782,(490)/(490)_0.8.png,0.8
4783,(490)/(490)_0.9.png,0.9
4784,(490)/(490)_1.0.png,1.0
4785,(491)/(491)_0.0.png,0.0
4786,(491)/(491)_0.1.png,0.1
4787,(491)/(491)_0.2.png,0.2
4788,(491)/(491)_0.3.png,0.3
4789,(491)/(491)_0.4.png,0.4
4790,(491)/(491)_0.5.png,0.5
4791,(491)/(491)_0.6.png,0.6
4792,(491)/(491)_0.7.png,0.7
4793,(491)/(491)_0.8.png,0.8
4794,(491)/(491)_0.9.png,0.9
4795,(491)/(491)_1.0.png,1.0
4796,(492)/(492)_0.0.png,0.0
4797,(492)/(492)_0.1.png,0.1
4798,(492)/(492)_0.2.png,0.2
4799,(492)/(492)_0.3.png,0.3
4800,(492)/(492)_0.4.png,0.4
4801,(492)/(492)_0.5.png,0.5
4802,(492)/(492)_0.6.png,0.6
4803,(492)/(492)_0.7.png,0.7
4804,(492)/(492)_0.8.png,0.8
4805,(492)/(492)_0.9.png,0.9
4806,(492)/(492)_1.0.png,1.0
4807,(493)/(493)_0.0.png,0.0
4808,(493)/(493)_0.1.png,0.1
4809,(493)/(493)_0.2.png,0.2
4810,(493)/(493)_0.3.png,0.3
4811,(493)/(493)_0.4.png,0.4
4812,(493)/(493)_0.5.png,0.5
4813,(493)/(493)_0.6.png,0.6
4814,(493)/(493)_0.7.png,0.7
4815,(493)/(493)_0.8.png,0.8
4816,(493)/(493)_0.9.png,0.9
4817,(493)/(493)_1.0.png,1.0
4818,(494)/(494)_0.0.png,0.0
4819,(494)/(494)_0.1.png,0.1
4820,(494)/(494)_0.2.png,0.2
4821,(494)/(494)_0.3.png,0.3
4822,(494)/(494)_0.4.png,0.4
4823,(494)/(494)_0.5.png,0.5
4824,(494)/(494)_0.6.png,0.6
4825,(494)/(494)_0.7.png,0.7
4826,(494)/(494)_0.8.png,0.8
4827,(494)/(494)_0.9.png,0.9
4828,(494)/(494)_1.0.png,1.0
4829,(495)/(495)_0.0.png,0.0
4830,(495)/(495)_0.1.png,0.1
4831,(495)/(495)_0.2.png,0.2
4832,(495)/(495)_0.3.png,0.3
4833,(495)/(495)_0.4.png,0.4
4834,(495)/(495)_0.5.png,0.5
4835,(495)/(495)_0.6.png,0.6
4836,(495)/(495)_0.7.png,0.7
4837,(495)/(495)_0.8.png,0.8
4838,(495)/(495)_0.9.png,0.9
4839,(495)/(495)_1.0.png,1.0
4840,(496)/(496)_0.0.png,0.0
4841,(496)/(496)_0.1.png,0.1
4842,(496)/(496)_0.2.png,0.2
4843,(496)/(496)_0.3.png,0.3
4844,(496)/(496)_0.4.png,0.4
4845,(496)/(496)_0.5.png,0.5
4846,(496)/(496)_0.6.png,0.6
4847,(496)/(496)_0.7.png,0.7
4848,(496)/(496)_0.8.png,0.8
4849,(496)/(496)_0.9.png,0.9
4850,(496)/(496)_1.0.png,1.0
4851,(497)/(497)_0.0.png,0.0
4852,(497)/(497)_0.1.png,0.1
4853,(497)/(497)_0.2.png,0.2
4854,(497)/(497)_0.3.png,0.3
4855,(497)/(497)_0.4.png,0.4
4856,(497)/(497)_0.5.png,0.5
4857,(497)/(497)_0.6.png,0.6
4858,(497)/(497)_0.7.png,0.7
4859,(497)/(497)_0.8.png,0.8
4860,(497)/(497)_0.9.png,0.9
4861,(497)/(497)_1.0.png,1.0
4862,(498)/(498)_0.0.png,0.0
4863,(498)/(498)_0.1.png,0.1
4864,(498)/(498)_0.2.png,0.2
4865,(498)/(498)_0.3.png,0.3
4866,(498)/(498)_0.4.png,0.4
4867,(498)/(498)_0.5.png,0.5
4868,(498)/(498)_0.6.png,0.6
4869,(498)/(498)_0.7.png,0.7
4870,(498)/(498)_0.8.png,0.8
4871,(498)/(498)_0.9.png,0.9
4872,(498)/(498)_1.0.png,1.0
4873,(499)/(499)_0.0.png,0.0
4874,(499)/(499)_0.1.png,0.1
4875,(499)/(499)_0.2.png,0.2
4876,(499)/(499)_0.3.png,0.3
4877,(499)/(499)_0.4.png,0.4
4878,(499)/(499)_0.5.png,0.5
4879,(499)/(499)_0.6.png,0.6
4880,(499)/(499)_0.7.png,0.7
4881,(499)/(499)_0.8.png,0.8
4882,(499)/(499)_0.9.png,0.9
4883,(499)/(499)_1.0.png,1.0
4884,(5)/(5)_0.0.png,0.0
4885,(5)/(5)_0.1.png,0.1
4886,(5)/(5)_0.2.png,0.2
4887,(5)/(5)_0.3.png,0.3
4888,(5)/(5)_0.4.png,0.4
4889,(5)/(5)_0.5.png,0.5
4890,(5)/(5)_0.6.png,0.6
4891,(5)/(5)_0.7.png,0.7
4892,(5)/(5)_0.8.png,0.8
4893,(5)/(5)_0.9.png,0.9
4894,(5)/(5)_1.0.png,1.0
4895,(50)/(50)_0.0.png,0.0
4896,(50)/(50)_0.1.png,0.1
4897,(50)/(50)_0.2.png,0.2
4898,(50)/(50)_0.3.png,0.3
4899,(50)/(50)_0.4.png,0.4
4900,(50)/(50)_0.5.png,0.5
4901,(50)/(50)_0.6.png,0.6
4902,(50)/(50)_0.7.png,0.7
4903,(50)/(50)_0.8.png,0.8
4904,(50)/(50)_0.9.png,0.9
4905,(50)/(50)_1.0.png,1.0
4906,(500)/(500)_0.0.png,0.0
4907,(500)/(500)_0.1.png,0.1
4908,(500)/(500)_0.2.png,0.2
4909,(500)/(500)_0.3.png,0.3
4910,(500)/(500)_0.4.png,0.4
4911,(500)/(500)_0.5.png,0.5
4912,(500)/(500)_0.6.png,0.6
4913,(500)/(500)_0.7.png,0.7
4914,(500)/(500)_0.8.png,0.8
4915,(500)/(500)_0.9.png,0.9
4916,(500)/(500)_1.0.png,1.0
4917,(501)/(501)_0.0.png,0.0
4918,(501)/(501)_0.1.png,0.1
4919,(501)/(501)_0.2.png,0.2
4920,(501)/(501)_0.3.png,0.3
4921,(501)/(501)_0.4.png,0.4
4922,(501)/(501)_0.5.png,0.5
4923,(501)/(501)_0.6.png,0.6
4924,(501)/(501)_0.7.png,0.7
4925,(501)/(501)_0.8.png,0.8
4926,(501)/(501)_0.9.png,0.9
4927,(501)/(501)_1.0.png,1.0
4928,(502)/(502)_0.0.png,0.0
4929,(502)/(502)_0.1.png,0.1
4930,(502)/(502)_0.2.png,0.2
4931,(502)/(502)_0.3.png,0.3
4932,(502)/(502)_0.4.png,0.4
4933,(502)/(502)_0.5.png,0.5
4934,(502)/(502)_0.6.png,0.6
4935,(502)/(502)_0.7.png,0.7
4936,(502)/(502)_0.8.png,0.8
4937,(502)/(502)_0.9.png,0.9
4938,(502)/(502)_1.0.png,1.0
4939,(503)/(503)_0.0.png,0.0
4940,(503)/(503)_0.1.png,0.1
4941,(503)/(503)_0.2.png,0.2
4942,(503)/(503)_0.3.png,0.3
4943,(503)/(503)_0.4.png,0.4
4944,(503)/(503)_0.5.png,0.5
4945,(503)/(503)_0.6.png,0.6
4946,(503)/(503)_0.7.png,0.7
4947,(503)/(503)_0.8.png,0.8
4948,(503)/(503)_0.9.png,0.9
4949,(503)/(503)_1.0.png,1.0
4950,(504)/(504)_0.0.png,0.0
4951,(504)/(504)_0.1.png,0.1
4952,(504)/(504)_0.2.png,0.2
4953,(504)/(504)_0.3.png,0.3
4954,(504)/(504)_0.4.png,0.4
4955,(504)/(504)_0.5.png,0.5
4956,(504)/(504)_0.6.png,0.6
4957,(504)/(504)_0.7.png,0.7
4958,(504)/(504)_0.8.png,0.8
4959,(504)/(504)_0.9.png,0.9
4960,(504)/(504)_1.0.png,1.0
4961,(505)/(505)_0.0.png,0.0
4962,(505)/(505)_0.1.png,0.1
4963,(505)/(505)_0.2.png,0.2
4964,(505)/(505)_0.3.png,0.3
4965,(505)/(505)_0.4.png,0.4
4966,(505)/(505)_0.5.png,0.5
4967,(505)/(505)_0.6.png,0.6
4968,(505)/(505)_0.7.png,0.7
4969,(505)/(505)_0.8.png,0.8
4970,(505)/(505)_0.9.png,0.9
4971,(505)/(505)_1.0.png,1.0
4972,(506)/(506)_0.0.png,0.0
4973,(506)/(506)_0.1.png,0.1
4974,(506)/(506)_0.2.png,0.2
4975,(506)/(506)_0.3.png,0.3
4976,(506)/(506)_0.4.png,0.4
4977,(506)/(506)_0.5.png,0.5
4978,(506)/(506)_0.6.png,0.6
4979,(506)/(506)_0.7.png,0.7
4980,(506)/(506)_0.8.png,0.8
4981,(506)/(506)_0.9.png,0.9
4982,(506)/(506)_1.0.png,1.0
4983,(507)/(507)_0.0.png,0.0
4984,(507)/(507)_0.1.png,0.1
4985,(507)/(507)_0.2.png,0.2
4986,(507)/(507)_0.3.png,0.3
4987,(507)/(507)_0.4.png,0.4
4988,(507)/(507)_0.5.png,0.5
4989,(507)/(507)_0.6.png,0.6
4990,(507)/(507)_0.7.png,0.7
4991,(507)/(507)_0.8.png,0.8
4992,(507)/(507)_0.9.png,0.9
4993,(507)/(507)_1.0.png,1.0
4994,(508)/(508)_0.0.png,0.0
4995,(508)/(508)_0.1.png,0.1
4996,(508)/(508)_0.2.png,0.2
4997,(508)/(508)_0.3.png,0.3
4998,(508)/(508)_0.4.png,0.4
4999,(508)/(508)_0.5.png,0.5
5000,(508)/(508)_0.6.png,0.6
5001,(508)/(508)_0.7.png,0.7
5002,(508)/(508)_0.8.png,0.8
5003,(508)/(508)_0.9.png,0.9
5004,(508)/(508)_1.0.png,1.0
5005,(509)/(509)_0.0.png,0.0
5006,(509)/(509)_0.1.png,0.1
5007,(509)/(509)_0.2.png,0.2
5008,(509)/(509)_0.3.png,0.3
5009,(509)/(509)_0.4.png,0.4
5010,(509)/(509)_0.5.png,0.5
5011,(509)/(509)_0.6.png,0.6
5012,(509)/(509)_0.7.png,0.7
5013,(509)/(509)_0.8.png,0.8
5014,(509)/(509)_0.9.png,0.9
5015,(509)/(509)_1.0.png,1.0
5016,(51)/(51)_0.0.png,0.0
5017,(51)/(51)_0.1.png,0.1
5018,(51)/(51)_0.2.png,0.2
5019,(51)/(51)_0.3.png,0.3
5020,(51)/(51)_0.4.png,0.4
5021,(51)/(51)_0.5.png,0.5
5022,(51)/(51)_0.6.png,0.6
5023,(51)/(51)_0.7.png,0.7
5024,(51)/(51)_0.8.png,0.8
5025,(51)/(51)_0.9.png,0.9
5026,(51)/(51)_1.0.png,1.0
5027,(510)/(510)_0.0.png,0.0
5028,(510)/(510)_0.1.png,0.1
5029,(510)/(510)_0.2.png,0.2
5030,(510)/(510)_0.3.png,0.3
5031,(510)/(510)_0.4.png,0.4
5032,(510)/(510)_0.5.png,0.5
5033,(510)/(510)_0.6.png,0.6
5034,(510)/(510)_0.7.png,0.7
5035,(510)/(510)_0.8.png,0.8
5036,(510)/(510)_0.9.png,0.9
5037,(510)/(510)_1.0.png,1.0
5038,(511)/(511)_0.0.png,0.0
5039,(511)/(511)_0.1.png,0.1
5040,(511)/(511)_0.2.png,0.2
5041,(511)/(511)_0.3.png,0.3
5042,(511)/(511)_0.4.png,0.4
5043,(511)/(511)_0.5.png,0.5
5044,(511)/(511)_0.6.png,0.6
5045,(511)/(511)_0.7.png,0.7
5046,(511)/(511)_0.8.png,0.8
5047,(511)/(511)_0.9.png,0.9
5048,(511)/(511)_1.0.png,1.0
5049,(512)/(512)_0.0.png,0.0
5050,(512)/(512)_0.1.png,0.1
5051,(512)/(512)_0.2.png,0.2
5052,(512)/(512)_0.3.png,0.3
5053,(512)/(512)_0.4.png,0.4
5054,(512)/(512)_0.5.png,0.5
5055,(512)/(512)_0.6.png,0.6
5056,(512)/(512)_0.7.png,0.7
5057,(512)/(512)_0.8.png,0.8
5058,(512)/(512)_0.9.png,0.9
5059,(512)/(512)_1.0.png,1.0
5060,(513)/(513)_0.0.png,0.0
5061,(513)/(513)_0.1.png,0.1
5062,(513)/(513)_0.2.png,0.2
5063,(513)/(513)_0.3.png,0.3
5064,(513)/(513)_0.4.png,0.4
5065,(513)/(513)_0.5.png,0.5
5066,(513)/(513)_0.6.png,0.6
5067,(513)/(513)_0.7.png,0.7
5068,(513)/(513)_0.8.png,0.8
5069,(513)/(513)_0.9.png,0.9
5070,(513)/(513)_1.0.png,1.0
5071,(514)/(514)_0.0.png,0.0
5072,(514)/(514)_0.1.png,0.1
5073,(514)/(514)_0.2.png,0.2
5074,(514)/(514)_0.3.png,0.3
5075,(514)/(514)_0.4.png,0.4
5076,(514)/(514)_0.5.png,0.5
5077,(514)/(514)_0.6.png,0.6
5078,(514)/(514)_0.7.png,0.7
5079,(514)/(514)_0.8.png,0.8
5080,(514)/(514)_0.9.png,0.9
5081,(514)/(514)_1.0.png,1.0
5082,(515)/(515)_0.0.png,0.0
5083,(515)/(515)_0.1.png,0.1
5084,(515)/(515)_0.2.png,0.2
5085,(515)/(515)_0.3.png,0.3
5086,(515)/(515)_0.4.png,0.4
5087,(515)/(515)_0.5.png,0.5
5088,(515)/(515)_0.6.png,0.6
5089,(515)/(515)_0.7.png,0.7
5090,(515)/(515)_0.8.png,0.8
5091,(515)/(515)_0.9.png,0.9
5092,(515)/(515)_1.0.png,1.0
5093,(516)/(516)_0.0.png,0.0
5094,(516)/(516)_0.1.png,0.1
5095,(516)/(516)_0.2.png,0.2
5096,(516)/(516)_0.3.png,0.3
5097,(516)/(516)_0.4.png,0.4
5098,(516)/(516)_0.5.png,0.5
5099,(516)/(516)_0.6.png,0.6
5100,(516)/(516)_0.7.png,0.7
5101,(516)/(516)_0.8.png,0.8
5102,(516)/(516)_0.9.png,0.9
5103,(516)/(516)_1.0.png,1.0
5104,(517)/(517)_0.0.png,0.0
5105,(517)/(517)_0.1.png,0.1
5106,(517)/(517)_0.2.png,0.2
5107,(517)/(517)_0.3.png,0.3
5108,(517)/(517)_0.4.png,0.4
5109,(517)/(517)_0.5.png,0.5
5110,(517)/(517)_0.6.png,0.6
5111,(517)/(517)_0.7.png,0.7
5112,(517)/(517)_0.8.png,0.8
5113,(517)/(517)_0.9.png,0.9
5114,(517)/(517)_1.0.png,1.0
5115,(518)/(518)_0.0.png,0.0
5116,(518)/(518)_0.1.png,0.1
5117,(518)/(518)_0.2.png,0.2
5118,(518)/(518)_0.3.png,0.3
5119,(518)/(518)_0.4.png,0.4
5120,(518)/(518)_0.5.png,0.5
5121,(518)/(518)_0.6.png,0.6
5122,(518)/(518)_0.7.png,0.7
5123,(518)/(518)_0.8.png,0.8
5124,(518)/(518)_0.9.png,0.9
5125,(518)/(518)_1.0.png,1.0
5126,(519)/(519)_0.0.png,0.0
5127,(519)/(519)_0.1.png,0.1
5128,(519)/(519)_0.2.png,0.2
5129,(519)/(519)_0.3.png,0.3
5130,(519)/(519)_0.4.png,0.4
5131,(519)/(519)_0.5.png,0.5
5132,(519)/(519)_0.6.png,0.6
5133,(519)/(519)_0.7.png,0.7
5134,(519)/(519)_0.8.png,0.8
5135,(519)/(519)_0.9.png,0.9
5136,(519)/(519)_1.0.png,1.0
5137,(52)/(52)_0.0.png,0.0
5138,(52)/(52)_0.1.png,0.1
5139,(52)/(52)_0.2.png,0.2
5140,(52)/(52)_0.3.png,0.3
5141,(52)/(52)_0.4.png,0.4
5142,(52)/(52)_0.5.png,0.5
5143,(52)/(52)_0.6.png,0.6
5144,(52)/(52)_0.7.png,0.7
5145,(52)/(52)_0.8.png,0.8
5146,(52)/(52)_0.9.png,0.9
5147,(52)/(52)_1.0.png,1.0
5148,(520)/(520)_0.0.png,0.0
5149,(520)/(520)_0.1.png,0.1
5150,(520)/(520)_0.2.png,0.2
5151,(520)/(520)_0.3.png,0.3
5152,(520)/(520)_0.4.png,0.4
5153,(520)/(520)_0.5.png,0.5
5154,(520)/(520)_0.6.png,0.6
5155,(520)/(520)_0.7.png,0.7
5156,(520)/(520)_0.8.png,0.8
5157,(520)/(520)_0.9.png,0.9
5158,(520)/(520)_1.0.png,1.0
5159,(521)/(521)_0.0.png,0.0
5160,(521)/(521)_0.1.png,0.1
5161,(521)/(521)_0.2.png,0.2
5162,(521)/(521)_0.3.png,0.3
5163,(521)/(521)_0.4.png,0.4
5164,(521)/(521)_0.5.png,0.5
5165,(521)/(521)_0.6.png,0.6
5166,(521)/(521)_0.7.png,0.7
5167,(521)/(521)_0.8.png,0.8
5168,(521)/(521)_0.9.png,0.9
5169,(521)/(521)_1.0.png,1.0
5170,(522)/(522)_0.0.png,0.0
5171,(522)/(522)_0.1.png,0.1
5172,(522)/(522)_0.2.png,0.2
5173,(522)/(522)_0.3.png,0.3
5174,(522)/(522)_0.4.png,0.4
5175,(522)/(522)_0.5.png,0.5
5176,(522)/(522)_0.6.png,0.6
5177,(522)/(522)_0.7.png,0.7
5178,(522)/(522)_0.8.png,0.8
5179,(522)/(522)_0.9.png,0.9
5180,(522)/(522)_1.0.png,1.0
5181,(523)/(523)_0.0.png,0.0
5182,(523)/(523)_0.1.png,0.1
5183,(523)/(523)_0.2.png,0.2
5184,(523)/(523)_0.3.png,0.3
5185,(523)/(523)_0.4.png,0.4
5186,(523)/(523)_0.5.png,0.5
5187,(523)/(523)_0.6.png,0.6
5188,(523)/(523)_0.7.png,0.7
5189,(523)/(523)_0.8.png,0.8
5190,(523)/(523)_0.9.png,0.9
5191,(523)/(523)_1.0.png,1.0
5192,(524)/(524)_0.0.png,0.0
5193,(524)/(524)_0.1.png,0.1
5194,(524)/(524)_0.2.png,0.2
5195,(524)/(524)_0.3.png,0.3
5196,(524)/(524)_0.4.png,0.4
5197,(524)/(524)_0.5.png,0.5
5198,(524)/(524)_0.6.png,0.6
5199,(524)/(524)_0.7.png,0.7
5200,(524)/(524)_0.8.png,0.8
5201,(524)/(524)_0.9.png,0.9
5202,(524)/(524)_1.0.png,1.0
5203,(525)/(525)_0.0.png,0.0
5204,(525)/(525)_0.1.png,0.1
5205,(525)/(525)_0.2.png,0.2
5206,(525)/(525)_0.3.png,0.3
5207,(525)/(525)_0.4.png,0.4
5208,(525)/(525)_0.5.png,0.5
5209,(525)/(525)_0.6.png,0.6
5210,(525)/(525)_0.7.png,0.7
5211,(525)/(525)_0.8.png,0.8
5212,(525)/(525)_0.9.png,0.9
5213,(525)/(525)_1.0.png,1.0
5214,(526)/(526)_0.0.png,0.0
5215,(526)/(526)_0.1.png,0.1
5216,(526)/(526)_0.2.png,0.2
5217,(526)/(526)_0.3.png,0.3
5218,(526)/(526)_0.4.png,0.4
5219,(526)/(526)_0.5.png,0.5
5220,(526)/(526)_0.6.png,0.6
5221,(526)/(526)_0.7.png,0.7
5222,(526)/(526)_0.8.png,0.8
5223,(526)/(526)_0.9.png,0.9
5224,(526)/(526)_1.0.png,1.0
5225,(527)/(527)_0.0.png,0.0
5226,(527)/(527)_0.1.png,0.1
5227,(527)/(527)_0.2.png,0.2
5228,(527)/(527)_0.3.png,0.3
5229,(527)/(527)_0.4.png,0.4
5230,(527)/(527)_0.5.png,0.5
5231,(527)/(527)_0.6.png,0.6
5232,(527)/(527)_0.7.png,0.7
5233,(527)/(527)_0.8.png,0.8
5234,(527)/(527)_0.9.png,0.9
5235,(527)/(527)_1.0.png,1.0
5236,(528)/(528)_0.0.png,0.0
5237,(528)/(528)_0.1.png,0.1
5238,(528)/(528)_0.2.png,0.2
5239,(528)/(528)_0.3.png,0.3
5240,(528)/(528)_0.4.png,0.4
5241,(528)/(528)_0.5.png,0.5
5242,(528)/(528)_0.6.png,0.6
5243,(528)/(528)_0.7.png,0.7
5244,(528)/(528)_0.8.png,0.8
5245,(528)/(528)_0.9.png,0.9
5246,(528)/(528)_1.0.png,1.0
5247,(529)/(529)_0.0.png,0.0
5248,(529)/(529)_0.1.png,0.1
5249,(529)/(529)_0.2.png,0.2
5250,(529)/(529)_0.3.png,0.3
5251,(529)/(529)_0.4.png,0.4
5252,(529)/(529)_0.5.png,0.5
5253,(529)/(529)_0.6.png,0.6
5254,(529)/(529)_0.7.png,0.7
5255,(529)/(529)_0.8.png,0.8
5256,(529)/(529)_0.9.png,0.9
5257,(529)/(529)_1.0.png,1.0
5258,(53)/(53)_0.0.png,0.0
5259,(53)/(53)_0.1.png,0.1
5260,(53)/(53)_0.2.png,0.2
5261,(53)/(53)_0.3.png,0.3
5262,(53)/(53)_0.4.png,0.4
5263,(53)/(53)_0.5.png,0.5
5264,(53)/(53)_0.6.png,0.6
5265,(53)/(53)_0.7.png,0.7
5266,(53)/(53)_0.8.png,0.8
5267,(53)/(53)_0.9.png,0.9
5268,(53)/(53)_1.0.png,1.0
5269,(530)/(530)_0.0.png,0.0
5270,(530)/(530)_0.1.png,0.1
5271,(530)/(530)_0.2.png,0.2
5272,(530)/(530)_0.3.png,0.3
5273,(530)/(530)_0.4.png,0.4
5274,(530)/(530)_0.5.png,0.5
5275,(530)/(530)_0.6.png,0.6
5276,(530)/(530)_0.7.png,0.7
5277,(530)/(530)_0.8.png,0.8
5278,(530)/(530)_0.9.png,0.9
5279,(530)/(530)_1.0.png,1.0
5280,(531)/(531)_0.0.png,0.0
5281,(531)/(531)_0.1.png,0.1
5282,(531)/(531)_0.2.png,0.2
5283,(531)/(531)_0.3.png,0.3
5284,(531)/(531)_0.4.png,0.4
5285,(531)/(531)_0.5.png,0.5
5286,(531)/(531)_0.6.png,0.6
5287,(531)/(531)_0.7.png,0.7
5288,(531)/(531)_0.8.png,0.8
5289,(531)/(531)_0.9.png,0.9
5290,(531)/(531)_1.0.png,1.0
5291,(532)/(532)_0.0.png,0.0
5292,(532)/(532)_0.1.png,0.1
5293,(532)/(532)_0.2.png,0.2
5294,(532)/(532)_0.3.png,0.3
5295,(532)/(532)_0.4.png,0.4
5296,(532)/(532)_0.5.png,0.5
5297,(532)/(532)_0.6.png,0.6
5298,(532)/(532)_0.7.png,0.7
5299,(532)/(532)_0.8.png,0.8
5300,(532)/(532)_0.9.png,0.9
5301,(532)/(532)_1.0.png,1.0
5302,(533)/(533)_0.0.png,0.0
5303,(533)/(533)_0.1.png,0.1
5304,(533)/(533)_0.2.png,0.2
5305,(533)/(533)_0.3.png,0.3
5306,(533)/(533)_0.4.png,0.4
5307,(533)/(533)_0.5.png,0.5
5308,(533)/(533)_0.6.png,0.6
5309,(533)/(533)_0.7.png,0.7
5310,(533)/(533)_0.8.png,0.8
5311,(533)/(533)_0.9.png,0.9
5312,(533)/(533)_1.0.png,1.0
5313,(534)/(534)_0.0.png,0.0
5314,(534)/(534)_0.1.png,0.1
5315,(534)/(534)_0.2.png,0.2
5316,(534)/(534)_0.3.png,0.3
5317,(534)/(534)_0.4.png,0.4
5318,(534)/(534)_0.5.png,0.5
5319,(534)/(534)_0.6.png,0.6
5320,(534)/(534)_0.7.png,0.7
5321,(534)/(534)_0.8.png,0.8
5322,(534)/(534)_0.9.png,0.9
5323,(534)/(534)_1.0.png,1.0
5324,(535)/(535)_0.0.png,0.0
5325,(535)/(535)_0.1.png,0.1
5326,(535)/(535)_0.2.png,0.2
5327,(535)/(535)_0.3.png,0.3
5328,(535)/(535)_0.4.png,0.4
5329,(535)/(535)_0.5.png,0.5
5330,(535)/(535)_0.6.png,0.6
5331,(535)/(535)_0.7.png,0.7
5332,(535)/(535)_0.8.png,0.8
5333,(535)/(535)_0.9.png,0.9
5334,(535)/(535)_1.0.png,1.0
5335,(536)/(536)_0.0.png,0.0
5336,(536)/(536)_0.1.png,0.1
5337,(536)/(536)_0.2.png,0.2
5338,(536)/(536)_0.3.png,0.3
5339,(536)/(536)_0.4.png,0.4
5340,(536)/(536)_0.5.png,0.5
5341,(536)/(536)_0.6.png,0.6
5342,(536)/(536)_0.7.png,0.7
5343,(536)/(536)_0.8.png,0.8
5344,(536)/(536)_0.9.png,0.9
5345,(536)/(536)_1.0.png,1.0
5346,(537)/(537)_0.0.png,0.0
5347,(537)/(537)_0.1.png,0.1
5348,(537)/(537)_0.2.png,0.2
5349,(537)/(537)_0.3.png,0.3
5350,(537)/(537)_0.4.png,0.4
5351,(537)/(537)_0.5.png,0.5
5352,(537)/(537)_0.6.png,0.6
5353,(537)/(537)_0.7.png,0.7
5354,(537)/(537)_0.8.png,0.8
5355,(537)/(537)_0.9.png,0.9
5356,(537)/(537)_1.0.png,1.0
5357,(538)/(538)_0.0.png,0.0
5358,(538)/(538)_0.1.png,0.1
5359,(538)/(538)_0.2.png,0.2
5360,(538)/(538)_0.3.png,0.3
5361,(538)/(538)_0.4.png,0.4
5362,(538)/(538)_0.5.png,0.5
5363,(538)/(538)_0.6.png,0.6
5364,(538)/(538)_0.7.png,0.7
5365,(538)/(538)_0.8.png,0.8
5366,(538)/(538)_0.9.png,0.9
5367,(538)/(538)_1.0.png,1.0
5368,(539)/(539)_0.0.png,0.0
5369,(539)/(539)_0.1.png,0.1
5370,(539)/(539)_0.2.png,0.2
5371,(539)/(539)_0.3.png,0.3
5372,(539)/(539)_0.4.png,0.4
5373,(539)/(539)_0.5.png,0.5
5374,(539)/(539)_0.6.png,0.6
5375,(539)/(539)_0.7.png,0.7
5376,(539)/(539)_0.8.png,0.8
5377,(539)/(539)_0.9.png,0.9
5378,(539)/(539)_1.0.png,1.0
